peer_assignment_id,peer_assignment_review_schema_part_id,peer_assignment_review_schema_part_option_id,peer_assignment_review_schema_part_option_text,peer_assignment_review_schema_part_option_score
"mOdhnQjIEeWRIiIAC9lFJw@10","2","4","其中一軸或兩軸皆明顯沒有夾30度",0
"lPnnmgiwEeWCQyIAC5XEog@8","11","14","幾乎完全不正確",0
"lPnnmgiwEeWCQyIAC5XEog@6","3","No","No",0
"ZAMmhwiXEeW3OCIAC44JnQ@9","21","25","完全沒有標出拋物線交點",
"mOdhnQjIEeWRIiIAC9lFJw@7","27","31","幾乎完全錯誤",0
"hnL5aAjbEeWi2iIAC7RHVw@9","7","8","完全正確",
"mOdhnQjIEeWRIiIAC9lFJw@6","8","9","是，非常接近正確的位置",2
"RqtD8gZEEeWUACIAC5cRqg@7","1","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@9","5","6","是，非常近似2:1",2
"zwkOqgjdEeWeSiIACymIuA@5","9","No","No",
"RqtD8gZEEeWUACIAC5cRqg@9","1","No","No",
"hnL5aAjbEeWi2iIAC7RHVw@7","7","8","完全正確",
"ZAMmhwiXEeW3OCIAC44JnQ@4","17","20","否，完全沒有標出拋物線交點",
"hnL5aAjbEeWi2iIAC7RHVw@9","12","14","小部分不正確",
"lPnnmgiwEeWCQyIAC5XEog@10","7","10","<co-content><text>幾乎完全不正確，或繪製的不是上視圖</text></co-content>",0
"ZAMmhwiXEeW3OCIAC44JnQ@9","8","11","否，沒有畫出垂直延伸線，或完全繪製錯誤",
"RqtD8gZEEeWUACIAC5cRqg@10","10","12","不完整",
"RqtD8gZEEeWUACIAC5cRqg@4","2","5","完全沒有繪製",
"ZAMmhwiXEeW3OCIAC44JnQ@10","21","23","<co-content><text>標出的點中，部分不是正確的點 </text></co-content>",
"RqtD8gZEEeWUACIAC5cRqg@5","2","3","相當完整",
"-biz_QZbEeW7kSIACySI9A@6","1","2","有",
"Yt0OUgjCEeWk6iIAC3_PpA@12","7","9","<co-content><text>否，對應到錯誤的面向，或看不出為何面向</text></co-content>",0
"Yt0OUgjCEeWk6iIAC3_PpA@9","10","11","完全正確",3
"RqtD8gZEEeWUACIAC5cRqg@11","10","11","<co-content><text>相當完整</text></co-content>",
"Yt0OUgjCEeWk6iIAC3_PpA@12","20","23","<co-content><text>很大部分不正確</text></co-content>",1
"Yt0OUgjCEeWk6iIAC3_PpA@6","4","6","否，對應到錯誤的面向，或看不出為何面向",0
"ZAMmhwiXEeW3OCIAC44JnQ@5","1","Yes","Yes",
"RqtD8gZEEeWUACIAC5cRqg@10","10","13","完全沒有繪製",
"zwkOqgjdEeWeSiIACymIuA@5","1","Yes","Yes",
"lPnnmgiwEeWCQyIAC5XEog@10","49","No","No",0
"lPnnmgiwEeWCQyIAC5XEog@5","4","5","是",1
"lPnnmgiwEeWCQyIAC5XEog@7","42","44","沒有",0
"lPnnmgiwEeWCQyIAC5XEog@6","15","18","否，對應到錯誤的面向，或看不出為何面向",0
"RqtD8gZEEeWUACIAC5cRqg@11","6","9","<co-content><text>完全沒有繪製</text></co-content>",
"ZAMmhwiXEeW3OCIAC44JnQ@6","17","20","否，完全沒有標出拋物線交點",
"ZAMmhwiXEeW3OCIAC44JnQ@4","3","No","No",
"Yt0OUgjCEeWk6iIAC3_PpA@10","10","11","完全正確",3
"ZAMmhwiXEeW3OCIAC44JnQ@6","8","9","是，兩者皆完整畫出垂直延伸線",
"f3MV8QimEeWTpSIAC4-MSg@5","15","17","<co-content><text>有畫出，但不完全正確</text></co-content>",
"ZAMmhwiXEeW3OCIAC44JnQ@2","2","Yes","Yes",
"zwkOqgjdEeWeSiIACymIuA@1","2","No","No",
"s8EwFwYvEeWW0yIAC5cQUQ@2","2","3","是",
"s8EwFwYvEeWW0yIAC5cQUQ@3","16","18","<co-content><text>尚可</text></co-content>",
"mOdhnQjIEeWRIiIAC9lFJw@10","23","25","僅一面有完整繪製",1
"hnL5aAjbEeWi2iIAC7RHVw@6","7","11","完全沒有畫出",
"Yt0OUgjCEeWk6iIAC3_PpA@5","10","12","幾乎正確，僅小部分不正確",2
"RqtD8gZEEeWUACIAC5cRqg@6","10","11","相當完整",
"RqtD8gZEEeWUACIAC5cRqg@4","6","9","完全沒有繪製",
"lPnnmgiwEeWCQyIAC5XEog@5","42","44","沒有",0
"lPnnmgiwEeWCQyIAC5XEog@10","23","25","<co-content><text>部分不正確</text></co-content>",1
"ZAMmhwiXEeW3OCIAC44JnQ@5","4","7","否，兩者皆沒有正確等分，或完全看不出其等分",
"RqtD8gZEEeWUACIAC5cRqg@7","10","13","完全沒有繪製",
"ZAMmhwiXEeW3OCIAC44JnQ@8","8","11","否，沒有畫出垂直延伸線，或完全繪製錯誤",
"hnL5aAjbEeWi2iIAC7RHVw@5","7","8","完全正確",
"mOdhnQjIEeWRIiIAC9lFJw@6","23","26","兩面皆沒有完整繪製",0
"RqtD8gZEEeWUACIAC5cRqg@8","6","8","不完整",
"Yt0OUgjCEeWk6iIAC3_PpA@10","7","9","否，對應到錯誤的面向，或看不出為何面向",0
"lPnnmgiwEeWCQyIAC5XEog@10","27","28","<co-content><text>是</text></co-content>",1
"f3MV8QimEeWTpSIAC4-MSg@5","1","Yes","Yes",
"RqtD8gZEEeWUACIAC5cRqg@4","6","7","相當完整",
"Yt0OUgjCEeWk6iIAC3_PpA@4","15","18","很大部分不正確",1
"f3MV8QimEeWTpSIAC4-MSg@4","15","18","完全沒有畫出",
"ZAMmhwiXEeW3OCIAC44JnQ@7","8","9","是，兩者皆完整畫出垂直延伸線",
"lPnnmgiwEeWCQyIAC5XEog@1","2","No","No",0
"f3MV8QimEeWTpSIAC4-MSg@3","1","No","No",
"lPnnmgiwEeWCQyIAC5XEog@6","4","6","否，對應到錯誤的面向，或看不出為何面向",0
"RqtD8gZEEeWUACIAC5cRqg@5","10","12","不完整",
"RqtD8gZEEeWUACIAC5cRqg@11","18","21","<co-content><text>完全沒有繪製</text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@5","30","33","幾乎完全不正確，或繪製的不是右側視圖",0
"hnL5aAjbEeWi2iIAC7RHVw@5","1","No","No",0
"ZAMmhwiXEeW3OCIAC44JnQ@3","8","9","是，兩者皆完整畫出垂直延伸線",
"RqtD8gZEEeWUACIAC5cRqg@9","2","5","完全沒有繪製",
"ZAMmhwiXEeW3OCIAC44JnQ@5","1","No","No",
"ZAMmhwiXEeW3OCIAC44JnQ@5","3","No","No",
"ZAMmhwiXEeW3OCIAC44JnQ@5","21","23","標出的點中，部分不是正確的點 ",
"hnL5aAjbEeWi2iIAC7RHVw@6","7","10","明顯不正確",
"ZAMmhwiXEeW3OCIAC44JnQ@7","1","No","No",
"Yt0OUgjCEeWk6iIAC3_PpA@6","10","12","幾乎正確，僅小部分不正確",2
"lPnnmgiwEeWCQyIAC5XEog@6","49","No","No",0
"lPnnmgiwEeWCQyIAC5XEog@10","11","14","<co-content><text>幾乎完全不正確</text></co-content>",0
"ZAMmhwiXEeW3OCIAC44JnQ@7","4","6","否，兩者其中一個沒有正確等分",
"mOdhnQjIEeWRIiIAC9lFJw@9","12","16","方寬長寬與中心皆明顯不正確",1
"mOdhnQjIEeWRIiIAC9lFJw@11","1","Yes","Yes",1
"-biz_QZbEeW7kSIACySI9A@4","7","9","無",
"ZAMmhwiXEeW3OCIAC44JnQ@7","12","15","否，沒有畫出頂點連線，或完全繪製錯誤",
"Yt0OUgjCEeWk6iIAC3_PpA@11","20","22","幾乎正確，僅小部分不正確",2
"f3MV8QimEeWTpSIAC4-MSg@2","19","21","有繪製完整橢圓，但部份省略或沒有用相同的方式繪製出來",
"hnL5aAjbEeWi2iIAC7RHVw@6","1","Yes","Yes",1
"mOdhnQjIEeWRIiIAC9lFJw@9","23","26","兩面皆沒有完整繪製",0
"ZAMmhwiXEeW3OCIAC44JnQ@4","2","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@4","1","No","No",0
"ZAMmhwiXEeW3OCIAC44JnQ@4","8","10","否，有畫出垂直延伸線，但繪製不完整",
"RqtD8gZEEeWUACIAC5cRqg@5","23","25","部分不精準",
"ZAMmhwiXEeW3OCIAC44JnQ@10","32","35","<co-content><text>不合理 </text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@5","45","Yes","Yes",1
"RqtD8gZEEeWUACIAC5cRqg@8","14","15","相當完整",
"ZAMmhwiXEeW3OCIAC44JnQ@4","1","Yes","Yes",
"RqtD8gZEEeWUACIAC5cRqg@6","10","12","不完整",
"ZAMmhwiXEeW3OCIAC44JnQ@5","26","27","是，標出的點皆為正確的交點",
"Yt0OUgjCEeWk6iIAC3_PpA@7","20","22","幾乎正確，僅小部分不正確",2
"lPnnmgiwEeWCQyIAC5XEog@10","38","39","<co-content><text>有</text></co-content>",2
"ZAMmhwiXEeW3OCIAC44JnQ@10","8","9","<co-content><text>是，兩者皆完整畫出垂直延伸線</text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@9","11","13","部分不正確",1
"lPnnmgiwEeWCQyIAC5XEog@10","30","32","<co-content><text>部分不正確</text></co-content>",1
"RqtD8gZEEeWUACIAC5cRqg@10","23","24","大致精準",
"mOdhnQjIEeWRIiIAC9lFJw@9","32","34","部分應當為平行的線，沒有繪製平行",1
"RqtD8gZEEeWUACIAC5cRqg@7","10","12","不完整",
"lPnnmgiwEeWCQyIAC5XEog@9","2","No","No",0
"lPnnmgiwEeWCQyIAC5XEog@9","42","43","有",2
"Yt0OUgjCEeWk6iIAC3_PpA@5","15","16","完全正確",3
"mOdhnQjIEeWRIiIAC9lFJw@8","27","30","部分描繪錯誤",1
"ZAMmhwiXEeW3OCIAC44JnQ@3","8","11","否，沒有畫出垂直延伸線，或完全繪製錯誤",
"ZAMmhwiXEeW3OCIAC44JnQ@10","21","22","<co-content><text>是，標出的點皆為正確的交點</text></co-content>",
"Yt0OUgjCEeWk6iIAC3_PpA@2","1","3","否，對應到錯誤的面向，或看不出為何面向",0
"Yt0OUgjCEeWk6iIAC3_PpA@7","20","24","幾乎完全不正確，或繪製的不是上視圖",0
"ZAMmhwiXEeW3OCIAC44JnQ@3","1","Yes","Yes",
"lPnnmgiwEeWCQyIAC5XEog@7","4","6","否，對應到錯誤的面向，或看不出為何面向",0
"hnL5aAjbEeWi2iIAC7RHVw@10","7","9","<co-content><text>小部分不正確</text></co-content>",
"RqtD8gZEEeWUACIAC5cRqg@11","1","Yes","Yes",
"lPnnmgiwEeWCQyIAC5XEog@6","2","No","No",0
"hnL5aAjbEeWi2iIAC7RHVw@9","2","6","完全沒有畫出",
"lPnnmgiwEeWCQyIAC5XEog@5","15","18","否，對應到錯誤的面向，或看不出為何面向",0
"mOdhnQjIEeWRIiIAC9lFJw@12","27","29","<co-content><text>幾乎正確，有一小部分描繪有誤</text></co-content>",2
"mOdhnQjIEeWRIiIAC9lFJw@12","18","21","<co-content><text>完全沒有繪製垂線</text></co-content>",0
"zwkOqgjdEeWeSiIACymIuA@6","2","Yes","Yes",
"mOdhnQjIEeWRIiIAC9lFJw@12","5","7","<co-content><text>否，明顯比例不正確</text></co-content>",0
"lPnnmgiwEeWCQyIAC5XEog@10","34","36","<co-content><text>部分不正確</text></co-content>",1
"Yt0OUgjCEeWk6iIAC3_PpA@4","1","2","是",1
"ZAMmhwiXEeW3OCIAC44JnQ@5","32","34","合理",
