discussion_answer_id,taiwan_discussions_user_id,course_id,discussion_answer_content,discussion_question_id,discussion_answer_parent_discussion_answer_id,discussion_answer_created_ts,discussion_answer_updated_ts
"Mgbsp3DJEeWgtQq7brjg6Q",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>有很多細節的確讓人困惑~ 非常感謝您的說明! </text></co-content>","YkGiJm5sEeWy9BLlActDnw","",2015-10-12 10:08:33.472,2015-10-12 10:08:33.472
"8C7WoG0KEeWDzg4yGnIlTw",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>想知道＋1</text></co-content>","SzOETmP2EeW4ng7YWNlcxQ","",2015-10-07 15:49:05.137,2015-10-07 15:49:05.137
"m13dRmytEeWDzg4yGnIlTw",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>建議只要獲得3位peer審查就可以通過了，5位有點太多，而且cad圖檔無法線上看，要下載下來看，有點麻煩，所以建議修改規定。感謝!</text></co-content>","7S-UIzKsEeWV8SIACyyfnQ","NoVhMjQ1EeWV8SIACyyfnQ",2015-10-07 04:40:59.643,2015-10-07 04:40:59.643
"iKM3y24TEeWDzg4yGnIlTw",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>對自助課程來說，實在很難要求學生的課程被足夠人數評分。同儕評分是鼓勵從欣賞別人作品中學習，並練習判斷與讀圖的能力，但以此部份當成成績，並且作為是否通過的關卡，有點不太妥當。是否以review他人的作品做為這部份的作業即可，被review的份量真的有點重，請再慎重考量，感謝！不然作業明明都交出去了，還提早交，原僅是未完成評分的課程，但系統掛著恐怖的<strong>紅色0分和xx</strong>，看了真的很無言。請再考量，非常感謝！</text></co-content>","FEzVfTHWEeWV8SIACyyfnQ","YeZFKTKtEeWNVyIAC0uErA",2015-10-08 23:23:08.05,2015-10-08 23:23:08.05
"CM0cDYCvEeWe6Qot63L7mQ",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>這裡的截止日期應該只是參考用的，只要做好都可以上傳吧？</text></co-content>","4ojdcoCZEeWFDQ4Rhv_F_Q","",2015-11-01 15:41:35.996,2015-11-01 15:41:35.996
"MZPNGoCvEeWm9hKwN2_UgQ",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>是不是電腦系統版本的問題？</text></co-content>","4ojdcoCZEeWFDQ4Rhv_F_Q","",2015-11-01 15:42:44.407,2015-11-01 15:42:44.407
"rEAjC1uUEeWKaRJGciUWiw",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>非常感謝!</text></co-content>","INjjh1e1EeWZ5g4_W5BoCw","RAQ7jlhkEeWYng6rkEfI9w",2015-09-15 10:29:40.784,2015-09-15 10:29:40.784
"g0l2qICvEeW25Arf55S8eQ",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>請問樓上湯同學，您的問題是貼在這裡得到回覆嗎？我看這裡助教的回覆幾乎都是3個月以前，最近非常少回覆</text></co-content>","p3OS7oB7EeWZiRK7avAQuw","wLPS04CZEeWFDQ4Rhv_F_Q",2015-11-01 15:45:01.493,2015-11-01 15:45:01.493
"nxH3lHrMEeWXygocDxikNQ",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>這一部分也很困擾我，有時可以有時又不行，例如：明明選了該選的視圖，結果完全畫不了內切，只會跳成外接圓，然後發現因為是畫在前後兩視圖的中間。試了前面討論的內容、上網找了很多資料還是沒辦法完全理解。也許老師已經很熟悉了所以畫面切換之間一些理所當然的細節沒有清楚說明，跟著老師做的畫面當下都快抓狂了，這裡的問題也沒有助教會即時回覆，心急如焚也沒辦法。後來我想，座標系統那麼重要，也許以後在某個環節還會提到吧（？），或者在沒那麼著急的時候會找到答案，或者因為自己即使做成功後還會一直嘗試這樣那樣做可不可以，也許不知道自己不小心按到什麼所以失敗。就先放著，先嘗試可以畫出來的方式先往下進行下去。。。加油！</text></co-content>","gkkkpnmuEeWb4g4qCdqdUQ","",2015-10-25 03:58:16.534,2015-10-25 04:39:32.815
"ANArcFnFEeWDDBJlI9r_qw",c8dc5dea924e604873948e991855275872f9eafc,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我赞成赵昕哲的画法（赵昕哲第三幅图，如下），我试了一次，7等分角，很近似！</text><text/></co-content>","FayOZRsoEeWd3iIAC7VAtA","",2015-09-13 03:10:36.174,2015-09-13 03:10:36.174
"XZfZb1nFEeWWvApdRud_EQ",c8dc5dea924e604873948e991855275872f9eafc,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>抱歉，我无法上传照片，请看赵昕哲的第3幅手绘图；</text><text>尹诺亚 的手绘图方法也差不多，我也赞成！</text><text>谢谢你们的帮助！  </text></co-content>","FayOZRsoEeWd3iIAC7VAtA","ANArcFnFEeWDDBJlI9r_qw",2015-09-13 03:13:11.833,2015-09-13 03:13:11.833
"R1U1EhPbEeWYoCIAC5MBcw",bf540a080ddd403682b8c93c84c67c101c12544e,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>也有同樣狀況喔~</text></co-content>","PadIhxPLEeWHGCIACznL2w","",2015-06-16 03:53:42.02,2015-06-16 03:53:42.02
"ipVDURSCEeWHGCIACznL2w",bf540a080ddd403682b8c93c84c67c101c12544e,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>問卷點進去畫面會停住~</text></co-content>","PadIhxPLEeWHGCIACznL2w","a_nRHxQZEeWYoCIAC5MBcw",2015-06-16 23:51:00.801,2015-06-17 00:11:33.831
"xxvlCLbDEeWB9hL4Wm06nQ",c2587e7c291e94e6c8600fdf1b78f12e34c1b6f2,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>谢谢</text></co-content>","ExFCyLLTEeWF2Q53QdZUbw","sssFfbZwEeWOSBLWq6vR9Q",2016-01-09 11:26:08.004,2016-01-09 11:26:08.004
"_ChlKbLSEeWG0xJGD15hdw",c2587e7c291e94e6c8600fdf1b78f12e34c1b6f2,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>同学，可以帮我打分吗？</text></co-content>","06LJTDLSEeWV8SIACyyfnQ","",2016-01-04 11:04:54.805,2016-01-04 11:04:54.805
"wH_XV7Y6EeWiXxLB9mtqCw",c2587e7c291e94e6c8600fdf1b78f12e34c1b6f2,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>老师你好，我把作业都完成了，就是想问为什么我的作业一直是 正在评分状态？</text></co-content>","8jn6plxrEeWWvApdRud_EQ","l_rdrIGCEeWm9hKwN2_UgQ",2016-01-08 19:05:15.863,2016-01-08 19:05:15.863
"kExIOhWFEeWmISIAC9QOog",d240c217629182ff55dff4216b94f209e06ed3e7,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>加载很慢，有时刷新才能出来</text></co-content>","WrH8mhV8EeWHGCIACznL2w","",2015-06-18 06:45:10.042,2015-06-18 06:45:10.042
"BL54DSV5EeWeUyIAC44Ejw",df442be2c49a141c3a907e7e82e95370127f92c2,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Hi everyone, thanks for your close attention to CAD 2D.Yes, we are now planning to develop English subtitles.Unfortunately, Coursera Global Translator Community doesn't provide translation from Chinese to English for now. That means it will take longer time to complete the translation work than usual. We admire your patience.<strong>We welcome volunteers to join us and help us finish this big task!</strong></text></co-content>","ltnC-RZwEeWd3iIAC7VAtA","",2015-07-08 13:55:40.553,2015-07-08 13:55:40.553
"SZStfiV1EeWx4SIACye3Kw",df442be2c49a141c3a907e7e82e95370127f92c2,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>同學你好，如果將性質調成「可註解」後，就會使圖案與文字分離，當我們放大或縮小圖案的時候，並不會影響文字的大小，所以也就是選項中所說的「文字不會隨圖案的比例放大縮小」，希望有回答到你的問題喔，謝謝！如果還有問題也請你不吝提出～</text></co-content>","epLJRhreEeWHGCIACznL2w","",2015-07-08 13:28:58.055,2015-07-08 13:28:58.055
"w_QV7SYKEeW_ESIAC7Psdg",df442be2c49a141c3a907e7e82e95370127f92c2,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>同學你好，請問你可以告訴我們這個錯誤視頻的編號嗎？（比如501,502</text></co-content>","VFfjfxtpEeWA7CIAC5WDNQ","",2015-07-09 07:18:58.375,2015-07-09 07:18:58.375
"KMTGeoQsEeWaOxK2u5ceiQ",090b7bfdfd08582c529804929b50e8cbd0ebdae6,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>北京无法下载课程中的程序软件，是我个人问题还是系统问题</text><text/></co-content>","p3OS7oB7EeWZiRK7avAQuw","",2015-11-06 02:14:50.208,2015-11-06 02:14:50.208
"4LLwNxTZEeWYoCIAC5MBcw",9744aa7bd61a1d48407a08745c700203d07442cd,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>It's so disappointing. I've waited so long for this course. Then it got delayed. I thought they needed time to put all the finishing touches. Even the price for the course increased.Yet, here we are....no English subtitles.</text></co-content>","HOVQshOlEeWHGCIACznL2w","",2015-06-17 10:16:11.495,2015-06-17 10:16:11.495
"vTyw96AFEeWaZwpUNJJ91w",b05a9cb070e50397ba0f99e6fb57d78a0abd85c7,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>环境工程妹子一枚，打算自学AutoCAD</text></co-content>","1Eso7kkeEeWBRg5dvElQww","",2015-12-11 12:50:21.482,2015-12-11 12:50:21.482
"LqIxWpttEeWi8hKHwRChpw",2b62b0a07d54651220224022b4e3ab92f13e63b6,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>感謝你！!</text></co-content>","26lB_5X_EeWy0Q7ABZMsnQ","h1TBI5tsEeWRPwoRH5i2BQ",2015-12-05 16:28:14.079,2015-12-05 16:28:14.079
"bXDOUB8dEeWHGCIACznL2w",71cad659ad6a0f27c7aa2f7d14be2247313797ea,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>謝謝你，我瞭解了 :D</text></co-content>","fnyJwx5hEeWA7CIAC5WDNQ","ok2Wwx8bEeWHGCIACznL2w",2015-06-30 11:44:55.529,2015-06-30 11:44:55.529
"E5-49RWAEeWmISIAC9QOog",10d1b6e7f1a7518fbaf5789ebd7da8c9d1a2bfd7,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>請問這個是免費課程嗎?? 一開始說是免費, 但無証書(因為我不用証書), 進來以後 聽了康老師的影像說明後, 又進到付費畫面。到底是免費課程, 還是付費課程, 請告知。謝謝。若是付費課程, 就是免費的選項拿掉, 以免誤會。＿＿</text></co-content>","WeSt2xPnEeWYoCIAC5MBcw","",2015-06-18 06:05:53.39,2015-06-18 06:05:53.39
"OeEC6BykEeWHGCIACznL2w",cfb47c2ccfff1cf260580537d8e3f5bc47e36697,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>请问我在制作正方的时候，永远都是以第一个点为坐标参考点呢？ 按照老师的方法，但是无法使用相对坐标</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","",2015-06-27 08:12:17.593,2015-06-27 08:12:17.593
"tKspeTZeEeWV8SIACyyfnQ",f84a4ef5c5d14b244e5197674421a29edaf395eb,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>试一试确定一个点以后按住Tab,再输角度</text></co-content>","zcsNVTLUEeWNVyIAC0uErA","",2015-07-30 02:00:09.061,2015-07-30 02:00:09.061
"nD2-rjZvEeWNVyIAC0uErA",f84a4ef5c5d14b244e5197674421a29edaf395eb,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>画完后按一下空格键，可以重复前一个选择连续操作</text></co-content>","ZPxYtC-VEeWeoSIAC0aC-w","",2015-07-30 04:01:09.523,2015-07-30 04:01:09.523
"v7mmLWWXEeW1ShIhri4C5Q",c39ad543b07dc917dee1649ebe7c625970a9e738,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Poor guy... but your inspiration is awesome!</text><text/></co-content>","GziZ-VvEEeWKaRJGciUWiw","",2015-09-28 04:16:53.575,2015-09-28 04:16:53.575
"uRXJdhPWEeWd3iIAC7VAtA",6bb70f3f60d1e63828692f4d6e9d147689581bab,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>可以填写但是无法提交，因为显示已经过期了</text></co-content>","IL_PRxPOEeWHGCIACznL2w","",2015-06-16 03:21:05.381,2015-06-16 03:21:05.381
"jaQ4-XSfEeWgtQq7brjg6Q",ecbf2032beb17bdf1de1e5a194b7d917691d4c3f,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>是AutoCAD画的吗？</text></co-content>","LyIsUjzUEeW2ASIACxeTpg","",2015-10-17 07:20:32.964,2015-10-17 07:20:32.964
"hKwuOCMVEeWmISIAC9QOog",d7b7cf51337bd710671fda3e372030afaec83a47,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>動態輸入能讓你即時的輸入下一個點的距離，角度等訊息。有些人喜歡精確的下每一個圖點，有些人則是先大概畫出圖形後再做修改。端看個人使用習慣。</text><text/></co-content>","G0UqfyLEEeWmISIAC9QOog","",2015-07-05 12:58:23.183,2015-07-05 12:58:23.183
"9q7N6LeREeWB9hL4Wm06nQ",be8f905aecdc34d6bec3124a86679aba98232b06,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>赞一个</text><text/></co-content>","kMehKh41EeWA7CIAC5WDNQ","",2016-01-10 12:02:04.146,2016-01-10 12:02:04.146
"_NIxcreSEeWizw6inkys_w",be8f905aecdc34d6bec3124a86679aba98232b06,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><code>enter,空格可确认操作，确认后再按enter和空格可重复上一次命令</code><text/></co-content>","ZPxYtC-VEeWeoSIAC0aC-w","nD2-rjZvEeWNVyIAC0uErA",2016-01-10 12:09:23.941,2016-01-10 12:09:23.941
"Z02iR7eREeWJPQ76oZDWrw",be8f905aecdc34d6bec3124a86679aba98232b06,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>棒棒哒</text><text/></co-content>","fnyJwx5hEeWA7CIAC5WDNQ","ok2Wwx8bEeWHGCIACznL2w",2016-01-10 11:58:03.595,2016-01-10 11:58:03.595
"6NOnF7f6EeWizw6inkys_w",be8f905aecdc34d6bec3124a86679aba98232b06,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>动态输入打开时，加“#”键切换绝对和相对；</text><text>动态输入关闭时，加“@”键切换绝对和相对。</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","",2016-01-11 00:33:18.056,2016-01-11 00:33:18.056
"ZLtd1hO0EeWd3iIAC7VAtA",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>I had the same problem when I just started using Coursera. I tried to find a Calculus course and it gave me a Spanish one.  Later I learnt that, when I am looking for a course in Coursera, search only for <strong>English </strong>(and whatever language that you are comfortable with, for me, I will also search for Chinese) instead of <strong>All languages</strong> so that the system will filter out all courses that is not English and does not have English subtitle. </text><text>Good luck getting your next course in English!</text><text>By the way, maybe you can try the Chinese for Beginner on-demand course? &gt;_^ </text></co-content>","Nv0buROvEeWmISIAC9QOog","",2015-06-15 23:15:20.971,2015-06-15 23:15:20.971
"-bMKqRV3EeWYoCIAC5MBcw",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>That's weird, are you sure it's fixed? I am Ms., your laptop has auto suggested me as a Mr. :D</text></co-content>","K7TBDhSFEeWd3iIAC7VAtA","",2015-06-18 05:07:53.922,2015-06-18 05:07:53.922
"RQiXHBU8EeWA7CIAC5WDNQ",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Auto suggest and filling words? How come mine did not come with that \"function\"? :D</text><text>Are you using a smart phone which is set to do so? If you are using a phone, then, it's your setting, not the website. </text></co-content>","K7TBDhSFEeWd3iIAC7VAtA","",2015-06-17 22:00:30.508,2015-06-17 22:00:30.508
"45vdnRU5EeWA7CIAC5WDNQ",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我都是晚上放著讓它慢慢下載，第二天再觀看。 </text><text>(在影片下方有下載的選項。)</text></co-content>","ejBUFRUHEeWd3iIAC7VAtA","",2015-06-17 21:43:28.063,2015-06-17 21:43:28.063
"amoGjhTOEeWd3iIAC7VAtA",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>如果真的無法安裝，說明檔第22頁有第二種方法可以試試喔。就是下載時不要用download now, 選擇 browser download 。直接下載主程式。</text></co-content>","5cGlwxQVEeWA7CIAC5WDNQ","",2015-06-17 08:54:08.582,2015-06-17 08:54:08.582
"yqMCHBReEeWA7CIAC5WDNQ",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>沒錯，簡報<a href=\"https://eventing.coursera.org/api/redirectStrict/yT9qeg2a2Yp5Lb8qrnabT7SmvYrgXUpVr9kz0vnGxLdyA6kjeFJwfs253Ar7mM1wEcjalTdbBjMjjvQBi1XElQ.yMCj1EfVWyeNZo24z0rD7Q.JpEKzHmKZTMc7MH8jwZEpedyychp5Y0yVKrjTaY5nmDaiSLXsKqVIutpg_rkQ5bOxCCdkxL4C-4CBThbTl8xga2twCtA-nH3S-bq4-My6vXWXvOr22I1ZsK06XUTI2RxV2jnynHUUIKDb_tyDL3UmmSizXobU7oRueFVUq_9CZ_YJ0J3Z75dtjm2qls-gR71v6DF9PXHbtS_J2g6syAhRb32FD7foqTj5f7qznomfkEjgJ58nzCUzjIhhOjZkDsHA8IyET1CpL7lUuYBf1nvEAq8Oi3d2THmsdXTaAbAf49G-MJ-4o_kbZ4jByFzGoqJgmQZudn1uEMgx6VPYImC7z0ML4SWlJba8dZtT_G_f1QYfPqRtGnWPsH043an8NVHbQfjrH42nTqvH5nU-6ju-wqLD5XYbLBuIhIPaeBCyDjZG0XmVdd-mGZsAWl3xkdznpE3Bfn2zjEsuymJ9MXhHAI_yWMCwfnf8wnrcQjftUXo1BiCyNLTfQH01HYxYl_CMpBl4sgBlW7Jk-xaWaLBzNCPj2BnDpKRG2PVa8CFUNJyKSy1q9yICyCws-KJvVYRz9qUMOpH4FmsWrwQ8qfFrw\">《107 AutoCAD 2015 軟體安裝》</a>中所使用的的網址是 http://www.autodesk.com/education/free-software/autocad 喔。</text><text>至於 Qizhen Yu 所說的連結 http://www.autodesk.com.tw/education/country-gateway 點了「入門」之後，點選「AutoCAD」也是進入這一個頁面，所以直接到http://www.autodesk.com/education/free-software/autocad 就好了。</text><text/></co-content>","AzTGsBPKEeWM2iIAC0KUpw","",2015-06-16 19:35:06.383,2015-06-16 19:35:06.383
"sqzKgBV6EeWd3iIAC7VAtA",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Kindly check this thread<a href=\"https://www.coursera.org/learn/2d-cad/discussions/HOVQshOlEeWHGCIACznL2w\"> Subtitle missing</a>.</text></co-content>","RmHvvhSEEeWmISIAC9QOog","",2015-06-18 05:27:23.253,2015-06-18 05:27:23.253
"S0UT1hOzEeWmISIAC9QOog",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>I don't think there is any subtitle apart from Chinese Subtitle.</text><text>It was written in the course info (at the end of \"About this course\") that <strong>\"Subtitles available in Chinese (Traditional), Chinese\"</strong></text></co-content>","HOVQshOlEeWHGCIACznL2w","",2015-06-15 23:07:28.756,2015-06-15 23:07:28.756
"h1TBI5tsEeWRPwoRH5i2BQ",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>系統提示\"以上每欄須填寫\"，那就填寫啊。</text><text>自由填寫只是說你可以自由輸入想說的話吧? </text><text>那個\"比例不對\"應該只是提示你自由填寫的方向。</text><text>所以如果你認為比例OK就填「比例OK」啊。</text><text>這樣就可以了呀。</text></co-content>","26lB_5X_EeWy0Q7ABZMsnQ","",2015-12-05 16:23:33.392,2015-12-05 16:23:33.392
"rYOa3BRfEeWYoCIAC5MBcw",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>請問您安裝後（沒反應之後）有去開啟Autodesk Downlod Manager的軟體讓它去下載主程式嗎？要下載完主程式之後才會有需要用密鑰喔。</text><text>請參考課程簡報裡提供的安裝說明檔<a href=\"https://eventing.coursera.org/api/redirectStrict/yT9qeg2a2Yp5Lb8qrnabT7SmvYrgXUpVr9kz0vnGxLdyA6kjeFJwfs253Ar7mM1wEcjalTdbBjMjjvQBi1XElQ.yMCj1EfVWyeNZo24z0rD7Q.JpEKzHmKZTMc7MH8jwZEpedyychp5Y0yVKrjTaY5nmDaiSLXsKqVIutpg_rkQ5bOxCCdkxL4C-4CBThbTl8xga2twCtA-nH3S-bq4-My6vXWXvOr22I1ZsK06XUTI2RxV2jnynHUUIKDb_tyDL3UmmSizXobU7oRueFVUq_9CZ_YJ0J3Z75dtjm2qls-gR71v6DF9PXHbtS_J2g6syAhRb32FD7foqTj5f7qznomfkEjgJ58nzCUzjIhhOjZkDsHA8IyET1CpL7lUuYBf1nvEAq8Oi3d2THmsdXTaAbAf49G-MJ-4o_kbZ4jByFzGoqJgmQZudn1uEMgx6VPYImC7z0ML4SWlJba8dZtT_G_f1QYfPqRtGnWPsH043an8NVHbQfjrH42nTqvH5nU-6ju-wqLD5XYbLBuIhIPaeBCyDjZG0XmVdd-mGZsAWl3xkdznpE3Bfn2zjEsuymJ9MXhHAI_yWMCwfnf8wnrcQjftUXo1BiCyNLTfQH01HYxYl_CMpBl4sgBlW7Jk-xaWaLBzNCPj2BnDpKRG2PVa8CFUNJyKSy1q9yICyCws-KJvVYRz9qUMOpH4FmsWrwQ8qfFrw\">《107 AutoCAD 2015 軟體安裝》</a></text></co-content>","5cGlwxQVEeWA7CIAC5WDNQ","",2015-06-16 19:41:27.02,2015-06-16 19:41:27.02
"woQgYBQMEeWM2iIAC0KUpw",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>請參考課程簡報<a href=\"https://eventing.coursera.org/api/redirectStrict/yT9qeg2a2Yp5Lb8qrnabT7SmvYrgXUpVr9kz0vnGxLdyA6kjeFJwfs253Ar7mM1wEcjalTdbBjMjjvQBi1XElQ.yMCj1EfVWyeNZo24z0rD7Q.JpEKzHmKZTMc7MH8jwZEpedyychp5Y0yVKrjTaY5nmDaiSLXsKqVIutpg_rkQ5bOxCCdkxL4C-4CBThbTl8xga2twCtA-nH3S-bq4-My6vXWXvOr22I1ZsK06XUTI2RxV2jnynHUUIKDb_tyDL3UmmSizXobU7oRueFVUq_9CZ_YJ0J3Z75dtjm2qls-gR71v6DF9PXHbtS_J2g6syAhRb32FD7foqTj5f7qznomfkEjgJ58nzCUzjIhhOjZkDsHA8IyET1CpL7lUuYBf1nvEAq8Oi3d2THmsdXTaAbAf49G-MJ-4o_kbZ4jByFzGoqJgmQZudn1uEMgx6VPYImC7z0ML4SWlJba8dZtT_G_f1QYfPqRtGnWPsH043an8NVHbQfjrH42nTqvH5nU-6ju-wqLD5XYbLBuIhIPaeBCyDjZG0XmVdd-mGZsAWl3xkdznpE3Bfn2zjEsuymJ9MXhHAI_yWMCwfnf8wnrcQjftUXo1BiCyNLTfQH01HYxYl_CMpBl4sgBlW7Jk-xaWaLBzNCPj2BnDpKRG2PVa8CFUNJyKSy1q9yICyCws-KJvVYRz9qUMOpH4FmsWrwQ8qfFrw\">《107 AutoCAD 2015 軟體安裝》</a></text><text>簡報中有新的安裝說明。</text></co-content>","AzTGsBPKEeWM2iIAC0KUpw","",2015-06-16 09:47:54.027,2015-06-16 09:47:54.027
"A8QsmBU7EeWmISIAC9QOog",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>您好，我也是上一期的學生。</text><text>我比較過了上一期我存起來的影片，</text><text>主要是歡迎和結尾的部份和上一期不同，</text><text>至於課程的部份，有添加幾個額外的影片: (新東西，很好玩!! 我學608時玩的很開心~)</text><text>506手繪三視圖、604等角投影與等角圖、605斜投影圖、606透視投影圖、608AutoCAD平面視圖與等角視圖。</text><text>建議您看這幾片，然後把練習、習題和測驗都做一做，當作是復習。</text></co-content>","TNcUzRUCEeWYoCIAC5MBcw","",2015-06-17 21:51:31.511,2015-06-17 21:51:31.511
"K-7r5ROzEeWM2iIAC0KUpw",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>I don't think there is any subtitle apart from Chinese Subtitle. </text><text>It was written in the course info (at the end of \"About this course\") that \"<strong>Subtitles available in Chinese (Traditional), Chinese</strong>\"</text></co-content>","mqbyFxOiEeWHGCIACznL2w","",2015-06-15 23:06:36.182,2015-06-15 23:06:36.182
"A5WHXV2rEeWNhRIQkbjhXw",af574a2b84ebc73047a9cd2db579fde44d148596,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>导入之后聚合线描绘就OK 了吗？描绘的线段就出现在CAD中？</text></co-content>","LyIsUjzUEeW2ASIACxeTpg","tuQT2VzYEeWqGw6RaHDb6w",2015-09-18 02:14:38.559,2015-09-18 02:14:38.559
"_jPh3kIuEeWTMBKhOZsGeQ",af574a2b84ebc73047a9cd2db579fde44d148596,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>没有啊，我试了，是一样的啊我用@，然后tab键切换</text></co-content>","FJLUQUIoEeWTMBKhOZsGeQ","",2015-08-14 02:48:50.541,2015-08-14 02:48:50.541
"4R37Jl2qEeWDhgohTpATMw",af574a2b84ebc73047a9cd2db579fde44d148596,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我只能在图片中用聚合线将图形描绘出来，怎么导出向量模式呢，就像这幅汽车图形一样。</text></co-content>","LyIsUjzUEeW2ASIACxeTpg","",2015-09-18 02:13:40.733,2015-09-18 02:13:40.733
"fup_dSYEEeWAsyIACnuV7A",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>y一样的情况，有时候还行。尽量找上网人</text></co-content>","WrH8mhV8EeWHGCIACznL2w","",2015-07-09 06:34:05.569,2015-07-09 06:34:05.569
"IBvvMyasEeWerCIAC1CI_g",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>b</text></co-content>","B2eifx4qEeWA7CIAC5WDNQ","",2015-07-10 02:34:01.96,2015-07-10 02:34:01.96
"jNMubyYfEeW_ESIAC7Psdg",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>s是啊，我也同样的问题，测出来的是10.几，可纸上算出来是5.14781507，5.3</text></co-content>","8EGVKxYsEeWYoCIAC5MBcw","0pVaEBaGEeWHGCIACznL2w",2015-07-09 09:47:45.316,2015-07-09 09:47:45.316
